id,compound_id,pathway_id,creator_id,updater_id,"created_at","updated_at"
972,22661,54,NULL,NULL,"2015-02-24 22:51:32","2015-02-24 22:51:32"
973,22662,62,NULL,NULL,"2015-02-24 22:51:34","2015-02-24 22:51:34"
974,22664,1,NULL,NULL,"2015-02-24 22:51:35","2015-02-24 22:51:35"
975,22665,16,NULL,NULL,"2015-02-24 22:51:36","2015-02-24 22:51:36"
976,22667,60,NULL,NULL,"2015-02-24 22:51:38","2015-02-24 22:51:38"
977,22668,39,NULL,NULL,"2015-02-24 22:51:39","2015-02-24 22:51:39"
978,22671,72,NULL,NULL,"2015-02-24 22:51:43","2015-02-24 22:51:43"
979,22671,11,NULL,NULL,"2015-02-24 22:51:43","2015-02-24 22:51:43"
980,22673,62,NULL,NULL,"2015-02-24 22:51:45","2015-02-24 22:51:45"
981,22674,42,NULL,NULL,"2015-02-24 22:51:47","2015-02-24 22:51:47"
982,22674,97,NULL,NULL,"2015-02-24 22:51:47","2015-02-24 22:51:47"
983,22674,61,NULL,NULL,"2015-02-24 22:51:47","2015-02-24 22:51:47"
984,22676,33,NULL,NULL,"2015-02-24 22:51:48","2015-02-24 22:51:48"
985,22677,1,NULL,NULL,"2015-02-24 22:51:49","2015-02-24 22:51:49"
986,22678,55,NULL,NULL,"2015-02-24 22:51:51","2015-02-24 22:51:51"
987,22678,71,NULL,NULL,"2015-02-24 22:51:51","2015-02-24 22:51:51"
988,22679,71,NULL,NULL,"2015-02-24 22:51:51","2015-02-24 22:51:51"
989,22681,20,NULL,NULL,"2015-02-24 22:51:52","2015-02-24 22:51:52"
990,22682,9,NULL,NULL,"2015-02-24 22:51:53","2015-02-24 22:51:53"
991,22683,51,NULL,NULL,"2015-02-24 22:51:54","2015-02-24 22:51:54"
992,22685,6,NULL,NULL,"2015-02-24 22:51:55","2015-02-24 22:51:55"
993,22685,1,NULL,NULL,"2015-02-24 22:51:55","2015-02-24 22:51:55"
994,22686,11,NULL,NULL,"2015-02-24 22:51:55","2015-02-24 22:51:55"
995,22687,52,NULL,NULL,"2015-02-24 22:51:56","2015-02-24 22:51:56"
996,22687,97,NULL,NULL,"2015-02-24 22:51:56","2015-02-24 22:51:56"
997,22687,53,NULL,NULL,"2015-02-24 22:51:56","2015-02-24 22:51:56"
998,22687,68,NULL,NULL,"2015-02-24 22:51:56","2015-02-24 22:51:56"
999,22690,42,NULL,NULL,"2015-02-24 22:52:01","2015-02-24 22:52:01"
1000,22690,94,NULL,NULL,"2015-02-24 22:52:01","2015-02-24 22:52:01"
1001,22690,52,NULL,NULL,"2015-02-24 22:52:01","2015-02-24 22:52:01"
1002,22690,93,NULL,NULL,"2015-02-24 22:52:01","2015-02-24 22:52:01"
1003,22690,60,NULL,NULL,"2015-02-24 22:52:01","2015-02-24 22:52:01"
1004,22690,7,NULL,NULL,"2015-02-24 22:52:01","2015-02-24 22:52:01"
1005,22691,62,NULL,NULL,"2015-02-24 22:52:02","2015-02-24 22:52:02"
1006,22692,30,NULL,NULL,"2015-02-24 22:52:06","2015-02-24 22:52:06"
1007,22692,72,NULL,NULL,"2015-02-24 22:52:06","2015-02-24 22:52:06"
1008,22692,10,NULL,NULL,"2015-02-24 22:52:06","2015-02-24 22:52:06"
1009,22692,70,NULL,NULL,"2015-02-24 22:52:06","2015-02-24 22:52:06"
1010,22692,11,NULL,NULL,"2015-02-24 22:52:06","2015-02-24 22:52:06"
1011,22694,56,NULL,NULL,"2015-02-24 22:52:07","2015-02-24 22:52:07"
1012,22695,39,NULL,NULL,"2015-02-24 22:52:07","2015-02-24 22:52:07"
1013,22697,56,NULL,NULL,"2015-02-24 22:52:09","2015-02-24 22:52:09"
1014,22701,52,NULL,NULL,"2015-02-24 22:52:12","2015-02-24 22:52:12"
1015,22701,53,NULL,NULL,"2015-02-24 22:52:12","2015-02-24 22:52:12"
1016,22702,30,NULL,NULL,"2015-02-24 22:52:12","2015-02-24 22:52:12"
1017,22702,72,NULL,NULL,"2015-02-24 22:52:12","2015-02-24 22:52:12"
1018,22705,26,NULL,NULL,"2015-02-24 22:52:14","2015-02-24 22:52:14"
1019,22705,71,NULL,NULL,"2015-02-24 22:52:14","2015-02-24 22:52:14"
1020,22707,60,NULL,NULL,"2015-02-24 22:52:16","2015-02-24 22:52:16"
1021,22711,3,NULL,NULL,"2015-02-24 22:52:18","2015-02-24 22:52:18"
1022,22711,4,NULL,NULL,"2015-02-24 22:52:18","2015-02-24 22:52:18"
1023,22713,82,NULL,NULL,"2015-02-24 22:52:20","2015-02-24 22:52:20"
1024,22714,95,NULL,NULL,"2015-02-24 22:52:20","2015-02-24 22:52:20"
1025,22715,31,NULL,NULL,"2015-02-24 22:52:21","2015-02-24 22:52:21"
1026,22719,13,NULL,NULL,"2015-02-24 22:52:23","2015-02-24 22:52:23"
1027,22722,39,NULL,NULL,"2015-02-24 22:52:24","2015-02-24 22:52:24"
1028,22723,54,NULL,NULL,"2015-02-24 22:52:25","2015-02-24 22:52:25"
1029,22724,54,NULL,NULL,"2015-02-24 22:52:26","2015-02-24 22:52:26"
1030,22725,83,NULL,NULL,"2015-02-24 22:52:28","2015-02-24 22:52:28"
1031,22725,84,NULL,NULL,"2015-02-24 22:52:28","2015-02-24 22:52:28"
1032,22725,36,NULL,NULL,"2015-02-24 22:52:28","2015-02-24 22:52:28"
1033,22725,28,NULL,NULL,"2015-02-24 22:52:28","2015-02-24 22:52:28"
1034,22725,34,NULL,NULL,"2015-02-24 22:52:28","2015-02-24 22:52:28"
1035,22725,91,NULL,NULL,"2015-02-24 22:52:28","2015-02-24 22:52:28"
1036,22726,9,NULL,NULL,"2015-02-24 22:52:28","2015-02-24 22:52:28"
1037,22727,60,NULL,NULL,"2015-02-24 22:52:29","2015-02-24 22:52:29"
1038,22728,62,NULL,NULL,"2015-02-24 22:52:30","2015-02-24 22:52:30"
1039,22729,56,NULL,NULL,"2015-02-24 22:52:31","2015-02-24 22:52:31"
1040,22730,13,NULL,NULL,"2015-02-24 22:52:31","2015-02-24 22:52:31"
1041,22731,51,NULL,NULL,"2015-02-24 22:52:33","2015-02-24 22:52:33"
1042,22732,56,NULL,NULL,"2015-02-24 22:52:33","2015-02-24 22:52:33"
1043,22733,91,NULL,NULL,"2015-02-24 22:52:35","2015-02-24 22:52:35"
1044,22734,82,NULL,NULL,"2015-02-24 22:52:35","2015-02-24 22:52:35"
1045,22734,62,NULL,NULL,"2015-02-24 22:52:35","2015-02-24 22:52:35"
1046,22736,75,NULL,NULL,"2015-02-24 22:52:37","2015-02-24 22:52:37"
1047,22738,11,NULL,NULL,"2015-02-24 22:52:39","2015-02-24 22:52:39"
1048,22739,85,NULL,NULL,"2015-02-24 22:52:40","2015-02-24 22:52:40"
1049,22740,30,NULL,NULL,"2015-02-24 22:52:40","2015-02-24 22:52:40"
1050,22740,72,NULL,NULL,"2015-02-24 22:52:40","2015-02-24 22:52:40"
1051,22744,55,NULL,NULL,"2015-02-24 22:52:42","2015-02-24 22:52:42"
1052,22745,26,NULL,NULL,"2015-02-24 22:52:42","2015-02-24 22:52:42"
1053,22747,78,NULL,NULL,"2015-02-24 22:52:44","2015-02-24 22:52:44"
1054,22747,11,NULL,NULL,"2015-02-24 22:52:44","2015-02-24 22:52:44"
1055,22748,79,NULL,NULL,"2015-02-24 22:52:45","2015-02-24 22:52:45"
1056,22749,16,NULL,NULL,"2015-02-24 22:52:45","2015-02-24 22:52:45"
1057,22750,86,NULL,NULL,"2015-02-24 22:52:45","2015-02-24 22:52:45"
1058,22750,77,NULL,NULL,"2015-02-24 22:52:46","2015-02-24 22:52:46"
1059,22750,56,NULL,NULL,"2015-02-24 22:52:46","2015-02-24 22:52:46"
1060,22750,11,NULL,NULL,"2015-02-24 22:52:46","2015-02-24 22:52:46"
1061,22752,54,NULL,NULL,"2015-02-24 22:52:49","2015-02-24 22:52:49"
1062,22752,13,NULL,NULL,"2015-02-24 22:52:49","2015-02-24 22:52:49"
1063,22752,5,NULL,NULL,"2015-02-24 22:52:49","2015-02-24 22:52:49"
1064,22752,74,NULL,NULL,"2015-02-24 22:52:49","2015-02-24 22:52:49"
1065,22752,96,NULL,NULL,"2015-02-24 22:52:49","2015-02-24 22:52:49"
1066,22752,35,NULL,NULL,"2015-02-24 22:52:49","2015-02-24 22:52:49"
1067,22752,18,NULL,NULL,"2015-02-24 22:52:49","2015-02-24 22:52:49"
1068,22752,68,NULL,NULL,"2015-02-24 22:52:49","2015-02-24 22:52:49"
1069,22752,6,NULL,NULL,"2015-02-24 22:52:49","2015-02-24 22:52:49"
1070,22752,64,NULL,NULL,"2015-02-24 22:52:49","2015-02-24 22:52:49"
1071,22752,61,NULL,NULL,"2015-02-24 22:52:49","2015-02-24 22:52:49"
1072,22752,89,NULL,NULL,"2015-02-24 22:52:49","2015-02-24 22:52:49"
1073,22755,54,NULL,NULL,"2015-02-24 22:52:51","2015-02-24 22:52:51"
1074,22757,91,NULL,NULL,"2015-02-24 22:52:53","2015-02-24 22:52:53"
1075,22763,33,NULL,NULL,"2015-02-24 22:52:57","2015-02-24 22:52:57"
1076,22763,75,NULL,NULL,"2015-02-24 22:52:57","2015-02-24 22:52:57"
1077,22763,19,NULL,NULL,"2015-02-24 22:52:57","2015-02-24 22:52:57"
1078,22765,54,NULL,NULL,"2015-02-24 22:52:59","2015-02-24 22:52:59"
1079,22766,73,NULL,NULL,"2015-02-24 22:52:59","2015-02-24 22:52:59"
1080,22767,62,NULL,NULL,"2015-02-24 22:53:01","2015-02-24 22:53:01"
1081,22770,93,NULL,NULL,"2015-02-24 22:53:02","2015-02-24 22:53:02"
1082,22771,34,NULL,NULL,"2015-02-24 22:53:04","2015-02-24 22:53:04"
1083,22771,64,NULL,NULL,"2015-02-24 22:53:04","2015-02-24 22:53:04"
1084,22772,79,NULL,NULL,"2015-02-24 22:53:05","2015-02-24 22:53:05"
1085,22774,16,NULL,NULL,"2015-02-24 22:53:06","2015-02-24 22:53:06"
1086,22776,13,NULL,NULL,"2015-02-24 22:53:06","2015-02-24 22:53:06"
1087,22777,55,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1088,22777,27,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1089,22777,21,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1090,22777,16,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1091,22777,86,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1092,22777,42,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1093,22777,35,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1094,22777,84,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1095,22777,18,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1096,22777,77,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1097,22777,28,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1098,22777,66,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1099,22777,29,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1100,22777,30,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1101,22777,79,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1102,22777,88,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1103,22777,64,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1104,22777,70,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1105,22777,44,NULL,NULL,"2015-02-24 22:53:10","2015-02-24 22:53:10"
1106,22781,1,NULL,NULL,"2015-02-24 22:53:17","2015-02-24 22:53:17"
1107,22785,60,NULL,NULL,"2015-02-24 22:53:19","2015-02-24 22:53:19"
1108,22786,60,NULL,NULL,"2015-02-24 22:53:21","2015-02-24 22:53:21"
1109,22792,92,NULL,NULL,"2015-02-24 22:53:25","2015-02-24 22:53:25"
1110,22795,54,NULL,NULL,"2015-02-24 22:53:27","2015-02-24 22:53:27"
1111,22798,16,NULL,NULL,"2015-02-24 22:53:29","2015-02-24 22:53:29"
1112,22808,91,NULL,NULL,"2015-02-24 22:53:32","2015-02-24 22:53:32"
1113,22811,86,NULL,NULL,"2015-02-24 22:53:34","2015-02-24 22:53:34"
1114,22811,84,NULL,NULL,"2015-02-24 22:53:34","2015-02-24 22:53:34"
1115,22811,77,NULL,NULL,"2015-02-24 22:53:34","2015-02-24 22:53:34"
1116,22811,9,NULL,NULL,"2015-02-24 22:53:34","2015-02-24 22:53:34"
1117,22811,29,NULL,NULL,"2015-02-24 22:53:34","2015-02-24 22:53:34"
1118,22811,10,NULL,NULL,"2015-02-24 22:53:34","2015-02-24 22:53:34"
1119,22811,43,NULL,NULL,"2015-02-24 22:53:34","2015-02-24 22:53:34"
1120,22811,56,NULL,NULL,"2015-02-24 22:53:34","2015-02-24 22:53:34"
1121,22811,11,NULL,NULL,"2015-02-24 22:53:34","2015-02-24 22:53:34"
1122,22812,15,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1123,22812,13,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1124,22812,42,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1125,22812,35,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1126,22812,75,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1127,22812,52,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1128,22812,23,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1129,22812,97,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1130,22812,36,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1131,22812,18,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1132,22812,53,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1133,22812,22,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1134,22812,77,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1135,22812,57,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1136,22812,28,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1137,22812,66,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1138,22812,29,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1139,22812,68,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1140,22812,64,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1141,22812,70,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1142,22812,44,NULL,NULL,"2015-02-24 22:53:37","2015-02-24 22:53:37"
1143,22813,82,NULL,NULL,"2015-02-24 22:53:38","2015-02-24 22:53:38"
1144,22814,1,NULL,NULL,"2015-02-24 22:53:39","2015-02-24 22:53:39"
1145,22815,11,NULL,NULL,"2015-02-24 22:53:40","2015-02-24 22:53:40"
1146,22816,43,NULL,NULL,"2015-02-24 22:53:41","2015-02-24 22:53:41"
1147,22818,16,NULL,NULL,"2015-02-24 22:53:41","2015-02-24 22:53:41"
1148,22820,3,NULL,NULL,"2015-02-24 22:53:43","2015-02-24 22:53:43"
1149,22820,4,NULL,NULL,"2015-02-24 22:53:43","2015-02-24 22:53:43"
1150,22820,81,NULL,NULL,"2015-02-24 22:53:43","2015-02-24 22:53:43"
1151,22825,60,NULL,NULL,"2015-02-24 22:53:45","2015-02-24 22:53:45"
1152,22826,54,NULL,NULL,"2015-02-24 22:53:46","2015-02-24 22:53:46"
1153,22828,26,NULL,NULL,"2015-02-24 22:53:48","2015-02-24 22:53:48"
1154,22829,78,NULL,NULL,"2015-02-24 22:53:49","2015-02-24 22:53:49"
1155,22831,55,NULL,NULL,"2015-02-24 22:53:52","2015-02-24 22:53:52"
1156,22833,27,NULL,NULL,"2015-02-24 22:53:55","2015-02-24 22:53:55"
1157,22833,83,NULL,NULL,"2015-02-24 22:53:55","2015-02-24 22:53:55"
1158,22833,84,NULL,NULL,"2015-02-24 22:53:55","2015-02-24 22:53:55"
1159,22833,28,NULL,NULL,"2015-02-24 22:53:55","2015-02-24 22:53:55"
1160,22837,60,NULL,NULL,"2015-02-24 22:53:59","2015-02-24 22:53:59"
1161,22838,15,NULL,NULL,"2015-02-24 22:53:59","2015-02-24 22:53:59"
1162,22838,75,NULL,NULL,"2015-02-24 22:53:59","2015-02-24 22:53:59"
1163,22838,18,NULL,NULL,"2015-02-24 22:53:59","2015-02-24 22:53:59"
1164,22839,75,NULL,NULL,"2015-02-24 22:54:00","2015-02-24 22:54:00"
1165,22839,22,NULL,NULL,"2015-02-24 22:54:00","2015-02-24 22:54:00"
1166,22846,62,NULL,NULL,"2015-02-24 22:54:03","2015-02-24 22:54:03"
1167,22847,95,NULL,NULL,"2015-02-24 22:54:04","2015-02-24 22:54:04"
1168,22850,60,NULL,NULL,"2015-02-24 22:54:07","2015-02-24 22:54:07"
1169,22852,75,NULL,NULL,"2015-02-24 22:54:07","2015-02-24 22:54:07"
1170,22854,64,NULL,NULL,"2015-02-24 22:54:09","2015-02-24 22:54:09"
1171,22868,15,NULL,NULL,"2015-02-24 22:54:19","2015-02-24 22:54:19"
1172,22868,33,NULL,NULL,"2015-02-24 22:54:19","2015-02-24 22:54:19"
1173,22868,75,NULL,NULL,"2015-02-24 22:54:19","2015-02-24 22:54:19"
1174,22868,18,NULL,NULL,"2015-02-24 22:54:19","2015-02-24 22:54:19"
1175,22868,22,NULL,NULL,"2015-02-24 22:54:19","2015-02-24 22:54:19"
1176,22868,19,NULL,NULL,"2015-02-24 22:54:19","2015-02-24 22:54:19"
1177,22868,93,NULL,NULL,"2015-02-24 22:54:19","2015-02-24 22:54:19"
1178,22877,8,NULL,NULL,"2015-02-24 22:54:30","2015-02-24 22:54:30"
1179,22879,85,NULL,NULL,"2015-02-24 22:54:30","2015-02-24 22:54:30"
1180,22882,1,NULL,NULL,"2015-02-24 22:54:32","2015-02-24 22:54:32"
1181,22928,30,NULL,NULL,"2015-02-24 22:55:07","2015-02-24 22:55:07"
1182,22928,72,NULL,NULL,"2015-02-24 22:55:07","2015-02-24 22:55:07"
1183,22937,65,NULL,NULL,"2015-02-24 22:55:11","2015-02-24 22:55:11"
1184,22943,8,NULL,NULL,"2015-02-24 22:55:14","2015-02-24 22:55:14"
1185,22949,16,NULL,NULL,"2015-02-24 22:55:18","2015-02-24 22:55:18"
1186,22952,19,NULL,NULL,"2015-02-24 22:55:20","2015-02-24 22:55:20"
1187,22954,65,NULL,NULL,"2015-02-24 22:55:20","2015-02-24 22:55:20"
1188,22955,86,NULL,NULL,"2015-02-24 22:55:23","2015-02-24 22:55:23"
1189,22955,84,NULL,NULL,"2015-02-24 22:55:23","2015-02-24 22:55:23"
1190,22955,9,NULL,NULL,"2015-02-24 22:55:23","2015-02-24 22:55:23"
1191,22955,29,NULL,NULL,"2015-02-24 22:55:23","2015-02-24 22:55:23"
1192,22957,80,NULL,NULL,"2015-02-24 22:55:26","2015-02-24 22:55:26"
1193,22964,60,NULL,NULL,"2015-02-24 22:55:28","2015-02-24 22:55:28"
1194,22968,56,NULL,NULL,"2015-02-24 22:55:29","2015-02-24 22:55:29"
1195,22971,62,NULL,NULL,"2015-02-24 22:55:30","2015-02-24 22:55:30"
1196,22980,6,NULL,NULL,"2015-02-24 22:55:35","2015-02-24 22:55:35"
1197,22980,1,NULL,NULL,"2015-02-24 22:55:35","2015-02-24 22:55:35"
1198,22982,11,NULL,NULL,"2015-02-24 22:55:36","2015-02-24 22:55:36"
1199,22984,30,NULL,NULL,"2015-02-24 22:55:39","2015-02-24 22:55:39"
1200,22991,93,NULL,NULL,"2015-02-24 22:55:42","2015-02-24 22:55:42"
1201,22993,26,NULL,NULL,"2015-02-24 22:55:42","2015-02-24 22:55:42"
1202,23009,16,NULL,NULL,"2015-02-24 22:55:48","2015-02-24 22:55:48"
1203,23010,26,NULL,NULL,"2015-02-24 22:55:49","2015-02-24 22:55:49"
1204,23019,73,NULL,NULL,"2015-02-24 22:55:52","2015-02-24 22:55:52"
1205,23023,18,NULL,NULL,"2015-02-24 22:55:54","2015-02-24 22:55:54"
1206,23034,85,NULL,NULL,"2015-02-24 22:55:56","2015-02-24 22:55:56"
1207,23037,20,NULL,NULL,"2015-02-24 22:55:57","2015-02-24 22:55:57"
1208,23038,16,NULL,NULL,"2015-02-24 22:55:57","2015-02-24 22:55:57"
1209,23041,11,NULL,NULL,"2015-02-24 22:55:58","2015-02-24 22:55:58"
1210,23043,96,NULL,NULL,"2015-02-24 22:55:59","2015-02-24 22:55:59"
1211,23045,10,NULL,NULL,"2015-02-24 22:55:59","2015-02-24 22:55:59"
1212,23050,65,NULL,NULL,"2015-02-24 22:56:02","2015-02-24 22:56:02"
1213,23058,54,NULL,NULL,"2015-02-24 22:56:07","2015-02-24 22:56:07"
1214,23062,16,NULL,NULL,"2015-02-24 22:56:07","2015-02-24 22:56:07"
1215,23069,93,NULL,NULL,"2015-02-24 22:56:09","2015-02-24 22:56:09"
1216,23073,20,NULL,NULL,"2015-02-24 22:56:10","2015-02-24 22:56:10"
1217,23075,10,NULL,NULL,"2015-02-24 22:56:10","2015-02-24 22:56:10"
1218,23075,11,NULL,NULL,"2015-02-24 22:56:11","2015-02-24 22:56:11"
1219,23081,65,NULL,NULL,"2015-02-24 22:56:11","2015-02-24 22:56:11"
1220,23083,54,NULL,NULL,"2015-02-24 22:56:12","2015-02-24 22:56:12"
1221,23084,26,NULL,NULL,"2015-02-24 22:56:12","2015-02-24 22:56:12"
1222,23093,10,NULL,NULL,"2015-02-24 22:56:16","2015-02-24 22:56:16"
1223,23093,70,NULL,NULL,"2015-02-24 22:56:16","2015-02-24 22:56:16"
1224,23098,54,NULL,NULL,"2015-02-24 22:56:18","2015-02-24 22:56:18"
1225,23101,26,NULL,NULL,"2015-02-24 22:56:20","2015-02-24 22:56:20"
1226,23103,93,NULL,NULL,"2015-02-24 22:56:21","2015-02-24 22:56:21"
1227,23121,10,NULL,NULL,"2015-02-24 22:56:26","2015-02-24 22:56:26"
1228,23122,10,NULL,NULL,"2015-02-24 22:56:26","2015-02-24 22:56:26"
1229,23122,70,NULL,NULL,"2015-02-24 22:56:26","2015-02-24 22:56:26"
1230,23123,54,NULL,NULL,"2015-02-24 22:56:26","2015-02-24 22:56:26"
1231,23124,54,NULL,NULL,"2015-02-24 22:56:27","2015-02-24 22:56:27"
1232,23134,54,NULL,NULL,"2015-02-24 22:56:29","2015-02-24 22:56:29"
1233,23145,85,NULL,NULL,"2015-02-24 22:56:34","2015-02-24 22:56:34"
1234,23206,78,NULL,NULL,"2015-02-24 22:57:04","2015-02-24 22:57:04"
1235,23212,54,NULL,NULL,"2015-02-24 22:57:07","2015-02-24 22:57:07"
1236,23223,54,NULL,NULL,"2015-02-24 22:57:12","2015-02-24 22:57:12"
1237,23224,67,NULL,NULL,"2015-02-24 22:57:13","2015-02-24 22:57:13"
1238,23225,2,NULL,NULL,"2015-02-24 22:57:14","2015-02-24 22:57:14"
1239,23228,95,NULL,NULL,"2015-02-24 22:57:16","2015-02-24 22:57:16"
1240,23232,22,NULL,NULL,"2015-02-24 22:57:19","2015-02-24 22:57:19"
1241,23237,83,NULL,NULL,"2015-02-24 22:57:27","2015-02-24 22:57:27"
1242,23237,84,NULL,NULL,"2015-02-24 22:57:27","2015-02-24 22:57:27"
1243,23237,66,NULL,NULL,"2015-02-24 22:57:27","2015-02-24 22:57:27"
1244,23237,29,NULL,NULL,"2015-02-24 22:57:27","2015-02-24 22:57:27"
1245,23240,54,NULL,NULL,"2015-02-24 22:57:29","2015-02-24 22:57:29"
1246,23245,65,NULL,NULL,"2015-02-24 22:57:32","2015-02-24 22:57:32"
1247,23249,2,NULL,NULL,"2015-02-24 22:57:34","2015-02-24 22:57:34"
1248,23250,89,NULL,NULL,"2015-02-24 22:57:35","2015-02-24 22:57:35"
1249,23254,67,NULL,NULL,"2015-02-24 22:57:38","2015-02-24 22:57:38"
1250,23264,43,NULL,NULL,"2015-02-24 22:57:43","2015-02-24 22:57:43"
1251,23268,54,NULL,NULL,"2015-02-24 22:57:45","2015-02-24 22:57:45"
1252,23270,8,NULL,NULL,"2015-02-24 22:57:47","2015-02-24 22:57:47"
1253,23274,12,NULL,NULL,"2015-02-24 22:57:50","2015-02-24 22:57:50"
1254,23275,85,NULL,NULL,"2015-02-24 22:57:52","2015-02-24 22:57:52"
1255,23285,2,NULL,NULL,"2015-02-24 22:57:57","2015-02-24 22:57:57"
1256,23290,54,NULL,NULL,"2015-02-24 22:57:59","2015-02-24 22:57:59"
1257,23293,54,NULL,NULL,"2015-02-24 22:58:00","2015-02-24 22:58:00"
1258,23303,20,NULL,NULL,"2015-02-24 22:58:03","2015-02-24 22:58:03"
1259,23309,60,NULL,NULL,"2015-02-24 22:58:04","2015-02-24 22:58:04"
1260,23317,55,NULL,NULL,"2015-02-24 22:58:06","2015-02-24 22:58:06"
1261,23317,71,NULL,NULL,"2015-02-24 22:58:06","2015-02-24 22:58:06"
1262,23320,74,NULL,NULL,"2015-02-24 22:58:06","2015-02-24 22:58:06"
1263,23327,18,NULL,NULL,"2015-02-24 22:58:15","2015-02-24 22:58:15"
1264,23327,7,NULL,NULL,"2015-02-24 22:58:15","2015-02-24 22:58:15"
1265,23329,26,NULL,NULL,"2015-02-24 22:58:17","2015-02-24 22:58:17"
1266,23330,74,NULL,NULL,"2015-02-24 22:58:17","2015-02-24 22:58:17"
1267,23332,72,NULL,NULL,"2015-02-24 22:58:18","2015-02-24 22:58:18"
1268,23335,79,NULL,NULL,"2015-02-24 22:58:19","2015-02-24 22:58:19"
1269,23344,1,NULL,NULL,"2015-02-24 22:58:23","2015-02-24 22:58:23"
1270,23346,52,NULL,NULL,"2015-02-24 22:58:24","2015-02-24 22:58:24"
1271,23346,53,NULL,NULL,"2015-02-24 22:58:25","2015-02-24 22:58:25"
1272,23346,82,NULL,NULL,"2015-02-24 22:58:25","2015-02-24 22:58:25"
1273,23346,46,NULL,NULL,"2015-02-24 22:58:25","2015-02-24 22:58:25"
1274,23348,47,NULL,NULL,"2015-02-24 22:58:28","2015-02-24 22:58:28"
1275,23350,3,NULL,NULL,"2015-02-24 22:58:28","2015-02-24 22:58:28"
1276,23350,4,NULL,NULL,"2015-02-24 22:58:28","2015-02-24 22:58:28"
1277,23351,16,NULL,NULL,"2015-02-24 22:58:29","2015-02-24 22:58:29"
1278,23359,55,NULL,NULL,"2015-02-24 22:58:32","2015-02-24 22:58:32"
1279,23361,27,NULL,NULL,"2015-02-24 22:58:37","2015-02-24 22:58:37"
1280,23361,83,NULL,NULL,"2015-02-24 22:58:37","2015-02-24 22:58:37"
1281,23361,84,NULL,NULL,"2015-02-24 22:58:37","2015-02-24 22:58:37"
1282,23361,28,NULL,NULL,"2015-02-24 22:58:37","2015-02-24 22:58:37"
1283,23361,66,NULL,NULL,"2015-02-24 22:58:37","2015-02-24 22:58:37"
1284,23379,61,NULL,NULL,"2015-02-24 22:58:47","2015-02-24 22:58:47"
1285,23381,83,NULL,NULL,"2015-02-24 22:58:51","2015-02-24 22:58:51"
1286,23381,66,NULL,NULL,"2015-02-24 22:58:51","2015-02-24 22:58:51"
1287,23385,95,NULL,NULL,"2015-02-24 22:58:53","2015-02-24 22:58:53"
1288,23390,1,NULL,NULL,"2015-02-24 22:58:54","2015-02-24 22:58:54"
1289,23393,61,NULL,NULL,"2015-02-24 22:58:56","2015-02-24 22:58:56"
